"diagsum_position"	"reference_align_site"	"nodeid=0"	"nodeid=196"	"nodeid=396"	"nodeid=594"	"nodeid=793"	"nodeid=991"	"nodeid=1192"	"nodeid=1393"	"nodeid=1594"	"nodeid=1792"	"nodeid=1995"	"nodeid=2195"	"nodeid=2394"	"nodeid=2595"	"nodeid=2791"	"nodeid=2996"	"nodeid=3191"	"nodeid=3386"	"nodeid=3590"	"nodeid=3790"	"nodeid=3994"	"nodeid=4189"	"nodeid=4394"	"nodeid=4595"	"nodeid=4797"
"50"	"-88"	"1.006282555222574"	"1.011356438617942"	"1.0165009634195594"	"1.027448679326899"	"0.9778388059873538"	"1.0065211391457929"	"1.0205562342638494"	"0.9789642009545383"	"1.0073229952624918"	"1.0041630877731267"	"1.01414323690868"	"1.019417032134688"	"1.0121396328957295"	"1.0324944351795984"	"1.0446837312768467"	"1.0501979749700106"	"1.0170550935200962"	"0.9880074447551755"	"1.030275158750928"	"0.9704022607621953"	"0.9883095835272661"	"0.9690132220822608"	"0.9763360943688236"	"1.0201676507866297"	"0.9923588639823533"
"51"	"-87"	"1.0423166227431988"	"1.0025040456446959"	"0.9887361240520668"	"0.9988152728779167"	"1.0206427657368649"	"1.0518610592221376"	"1.0253379019729973"	"0.9934721299979243"	"0.9871679869920538"	"1.001716691046535"	"0.9928828876512649"	"0.9840308515313151"	"1.0183638486500513"	"1.0284693803936786"	"0.9628815695721135"	"0.9884199580851502"	"1.0490783977732718"	"1.063149119723469"	"1.0077177472942977"	"1.0242597978966013"	"1.008492974103712"	"1.0220544827881077"	"0.9986560353970262"	"1.0066108838378705"	"0.9875830872154021"
"52"	"-86"	"0.964441268191134"	"0.9453485358210324"	"0.9257319370895533"	"0.994797237572556"	"0.9349345356799674"	"0.9699739445039819"	"0.9540525227912842"	"0.9265345520191687"	"0.9652842284781545"	"0.8544097206887781"	"0.9441387164326734"	"0.9220378628315317"	"1.0070924586442602"	"0.9398395287389671"	"0.9979724211146913"	"0.9787045256904343"	"0.9583168490298688"	"0.913289325429075"	"0.952560181040196"	"0.907250558350643"	"0.9079348870619666"	"1.015681686986706"	"0.9630127480836149"	"0.9890510332839557"	"0.918579293450673"
"53"	"-85"	"0.9694706028958875"	"0.9525199074719295"	"0.9929934322685642"	"0.9619328639883565"	"0.9817836361451633"	"1.0188169939405611"	"1.011368975414607"	"0.9788873580786186"	"0.9973102877148776"	"0.9727816835371176"	"0.969646724723194"	"0.9528574137943998"	"1.0264935214670252"	"0.9560986602262594"	"0.9860548645058348"	"0.9886419081296757"	"0.9189365210928057"	"0.99857374874233"	"0.954625334245942"	"0.9653021899112664"	"0.9752649620262688"	"0.9901957554151535"	"0.9615595310187182"	"1.0141626826339452"	"0.9239826148887965"
"54"	"-84"	"1.0431922327160925"	"0.9715537735635082"	"1.0075051317811532"	"1.0159088843760984"	"0.9703395145926197"	"0.986559448393288"	"0.9633099516154875"	"0.955191009770152"	"0.9921983246463745"	"1.009970081748109"	"0.9648170293590149"	"0.9797112064036237"	"0.9921895471747902"	"0.9452537989998033"	"0.9504565781013214"	"0.9658150695321269"	"1.0263107719240883"	"0.9168579207025228"	"1.0048306527276758"	"1.0051296770359894"	"0.9531522983266931"	"0.9952464160596657"	"1.0129298624287564"	"1.0234492985677988"	"0.9798181320515359"
"55"	"-83"	"0.9785710017116341"	"1.0525197016880978"	"1.046352518415278"	"0.9915041294948518"	"1.0503387589755744"	"1.0413792918576121"	"1.0417440963074884"	"1.0214347380215212"	"1.043393503596714"	"1.0393745587623902"	"0.9776894769414701"	"0.9432149780176786"	"0.975306066007709"	"1.0079356829834445"	"1.013951143112341"	"1.0392518377562916"	"1.0196691914665559"	"1.0221114266216176"	"1.0131910636477615"	"0.9773712145105335"	"1.0131745451930203"	"1.0452858796427058"	"1.016459934318813"	"0.987512974994517"	"0.9633819575882482"
"56"	"-82"	"0.914628708276295"	"0.9803123801894185"	"0.9809022621079082"	"0.9664100023889599"	"0.9473438716731883"	"0.940083534115789"	"0.9638964972412103"	"0.9705012170849271"	"0.9116328235097637"	"0.9583018619570909"	"0.9327528535268252"	"0.9146202601856148"	"0.976886143149477"	"0.9550544533751401"	"0.9787312253392669"	"0.9635362228887981"	"0.9802183640373079"	"0.9345456260632143"	"0.9851562872818492"	"0.9831257894844827"	"0.9592448713077915"	"0.9715576378474127"	"0.9185062251824135"	"0.8757815126039591"	"0.9162179746624244"
"57"	"-81"	"1.087186853833328"	"1.0248400459553864"	"1.0545990395421947"	"1.0919243614684953"	"1.0412718809092478"	"1.1019091132691605"	"1.0341607431047128"	"1.0905312468961026"	"1.0760846506423094"	"1.0458410262527595"	"1.0428030232181613"	"1.0559087598018204"	"1.0692532788819524"	"1.0459912389172579"	"1.030084124263227"	"1.057782258036833"	"1.0827791291866848"	"1.058395744144293"	"1.0909407483844238"	"1.0489208179429104"	"1.0287567800486352"	"1.0398357781364613"	"1.0784006656270413"	"1.0897386591700267"	"1.0442005598449717"
"58"	"-80"	"0.9788577613931065"	"1.005372154384934"	"1.0095834193271631"	"1.0263043071106894"	"0.9882707096031524"	"0.9474091946320718"	"0.94291203978254"	"0.9666990139582086"	"0.9563409076513735"	"0.9986029539661572"	"0.9727718583545202"	"0.9466394015968767"	"0.9675001016429409"	"0.9702562365890238"	"1.0200525642972962"	"0.9963083843218588"	"0.9602598106512058"	"0.979426179383409"	"0.9396471990560487"	"0.9902274960494963"	"0.9915187407191554"	"0.9758507790493335"	"0.9787343899906588"	"0.9628841952448374"	"0.951635261196516"
"59"	"-79"	"0.9747483173709786"	"1.006525277673705"	"0.9883324167103303"	"1.011521242018946"	"1.0091882136992079"	"1.0058500169932365"	"0.9936880382991465"	"1.000031582628003"	"0.9783518444345355"	"1.0252403287061733"	"0.9607007936505407"	"0.973115092627424"	"0.9106219471692404"	"0.9764982478276334"	"0.9850249085687128"	"1.0065852281461738"	"0.9836886389698019"	"1.047383256277577"	"0.9577484937609408"	"1.0680210020503131"	"1.0442995068639223"	"0.9258315199105405"	"0.9730668267873243"	"0.9585919827066945"	"0.9741054098576027"
"60"	"-78"	"1.0273111143689875"	"0.9811323693864926"	"0.9986526755474137"	"0.9607609542613391"	"0.9463559543172411"	"0.9295593889106031"	"0.9492665137047933"	"0.9543990535958211"	"0.9392856291186135"	"0.9139212516258604"	"1.041251516354383"	"0.9844304344920997"	"1.0041180527685156"	"0.9599908803864549"	"1.0133176290371342"	"0.9853963544313251"	"0.9572530239975019"	"0.9575220785322583"	"1.0147496522408221"	"0.9878824902908374"	"0.9886558411438129"	"0.9302912043620146"	"0.9705150533836545"	"0.9482462328484633"	"0.971945648433619"
"61"	"-77"	"1.0763853090180584"	"1.0647969380887476"	"1.069516920314441"	"1.0007623017973657"	"1.0406400721720106"	"1.0287155134444994"	"1.0534895559833526"	"1.0580565500963819"	"1.0883137442206303"	"1.0831719030843296"	"1.0788314094704778"	"1.0888764359096583"	"1.1158564228286691"	"1.0756606732283591"	"1.0799493131634483"	"1.083557444607543"	"1.0998967911502522"	"1.0837875161247574"	"1.1077948917221"	"1.0839695836945276"	"1.0963847077625322"	"1.0848233207104547"	"1.0919707264285903"	"1.038458058742926"	"1.0650407000240523"
"62"	"-76"	"0.9293000226757249"	"0.90032280664879"	"0.8801895941228508"	"0.9143330468775133"	"0.9033367929072079"	"0.8783522891594618"	"0.9121147569689654"	"0.8932576190082597"	"0.8873078433077469"	"0.8937897603029453"	"0.9482984346507926"	"0.8991583942479564"	"0.9558363146657409"	"0.8756142346558571"	"0.9059701414999979"	"0.9028283050984319"	"0.8913506491633069"	"0.8695618375825944"	"0.9456760408357752"	"0.8817510899174738"	"0.9124328237049987"	"0.9088012551913051"	"0.9145302205449107"	"0.9347886936930688"	"0.9060699774345334"
"63"	"-75"	"1.0396672779578524"	"1.0246515828148492"	"1.023526204123925"	"0.9819802438186082"	"1.0169688100630927"	"0.9891515642511097"	"1.0184509134905624"	"0.9918798250940956"	"1.0236855057240597"	"1.0123120098353708"	"1.0396836922581725"	"0.990169566775301"	"0.9572016223912747"	"1.038656470910643"	"1.017829137061801"	"1.043660332129604"	"1.0513122646235427"	"1.0275603117863032"	"1.0769505410756997"	"1.0327575217216476"	"1.0279318717601258"	"1.0458208802930111"	"1.0433169322495417"	"1.0297845934042276"	"1.0079723035898265"
"64"	"-74"	"1.0530051664479008"	"1.013989332420211"	"1.0530920188112964"	"1.011487257273375"	"0.9815778173550725"	"0.983993259350555"	"0.9675653134163767"	"0.9934925020674347"	"0.9961961291874767"	"0.9516051626319554"	"1.0041167242415416"	"1.002010389648217"	"1.0096408673614048"	"0.9966078599448254"	"0.9921264256134085"	"0.9929344075994556"	"1.0523751192447042"	"0.9646030574228042"	"0.9815083278114091"	"1.0030346951732156"	"0.9949687723357449"	"1.0390312816320957"	"1.058834602125653"	"1.0344328625729133"	"1.0229999349092989"
"65"	"-73"	"1.02511334175186"	"1.0237984020027098"	"1.0485030480595514"	"0.9936257075266337"	"1.0302427737659856"	"0.9973100129823214"	"1.0184661829554307"	"1.0185269893525337"	"1.0724415243555763"	"1.0701318135269908"	"1.07187175979971"	"1.0216314661109631"	"0.9588432707757466"	"1.0172229348602588"	"1.010030999301407"	"0.9985316338547914"	"1.0347699175554688"	"1.0331417547876796"	"1.0215543048980738"	"1.014184427679056"	"1.057040061689"	"1.0100704455822715"	"1.0457534382789475"	"1.0675595049986024"	"1.0228118882056128"
"66"	"-72"	"0.9132335677051564"	"0.9172433485293462"	"0.8932056403835855"	"0.976740697602495"	"0.9490455888462984"	"0.9714288647661637"	"0.9601746747593761"	"0.9809917532871629"	"0.9593145856634036"	"0.9545733630343157"	"0.9647137453245286"	"0.9555010680859605"	"0.9830971368619558"	"0.9537534044454311"	"0.990724647004076"	"1.0014648582903716"	"0.9417774493182223"	"0.9993243879716858"	"0.9854895984509336"	"0.9470604418063173"	"0.9062111389691081"	"0.9498134534696715"	"0.9135986854275706"	"0.9930236654639634"	"0.9594275442707425"
"67"	"-71"	"1.0113758544273812"	"1.0089204174831286"	"1.0314744258312294"	"0.9299013871651833"	"1.0104150758087167"	"1.0336656538187137"	"1.0097310478456807"	"1.0480793719955677"	"1.050202962431486"	"0.9850970769316012"	"0.957319214099644"	"1.0381856312182478"	"1.0184422648558469"	"1.0129984608355276"	"1.0139908037699765"	"0.9983515990451047"	"1.0136554963235753"	"1.0184428958107958"	"0.977512889724909"	"0.9959461567734481"	"1.0160075896761154"	"0.960353372087324"	"1.0030645834171021"	"1.018394679173309"	"1.030603211987624"
"68"	"-70"	"0.979643740028377"	"0.894022209580222"	"0.8854831348099194"	"0.9676307694077383"	"0.9041708135785325"	"0.929106505962352"	"0.8821057928639828"	"0.9326199513185578"	"0.9280034099426532"	"0.9167684406695172"	"0.9812579493299016"	"0.9588159498921649"	"0.9867629904742219"	"0.9480750081919718"	"0.925031984440648"	"0.9565698574782826"	"0.9595857127431309"	"0.9288127111906419"	"0.9540563570317869"	"0.8915587593959116"	"0.9302929592869381"	"0.9709674787591601"	"0.9833270087169317"	"0.9191600117359233"	"0.9553017000787755"
"69"	"-69"	"0.9783499289080728"	"0.9679005408529454"	"0.9674664042735529"	"0.9753480006125155"	"0.9855818804452299"	"0.9895170561206735"	"1.00123678587436"	"0.9978018420958912"	"0.9960699101421504"	"0.9428182227473512"	"0.9738888586152481"	"0.9752597508234606"	"0.9583359050079033"	"0.972656796604947"	"0.9983656166965061"	"0.9942125382093187"	"0.9957718873212474"	"0.9725407241456893"	"0.9786333665072153"	"1.0278400702564987"	"0.9745412669281529"	"0.9629466842507733"	"0.9526733559084396"	"0.9554672710972764"	"0.9624903800982217"
"70"	"-68"	"0.9189478840561996"	"0.9438510193884645"	"0.9310505260917572"	"0.9964175236495786"	"0.9567291195709793"	"0.9593254013941455"	"0.94950326683026"	"0.9417667426796493"	"0.9626664391622339"	"0.9578721841255776"	"0.9727326875279334"	"0.9403450654251536"	"0.9985088839198694"	"0.9553379370954399"	"0.982948873865628"	"0.9680465299259609"	"0.9784664724675569"	"0.9978576449010624"	"0.9177844601698653"	"0.9524996915138527"	"0.9629098254692101"	"0.9818787441573453"	"0.9322761700806248"	"0.9628799805238321"	"0.9599676454172082"
"71"	"-67"	"1.035946677547703"	"1.0820993732690856"	"1.0773476257458225"	"1.0886190183562259"	"1.1134231994710881"	"1.123521906958981"	"1.119295616987874"	"1.0227270896612415"	"1.097250210465792"	"1.1355309699463514"	"1.0118762561861352"	"1.06034572968657"	"0.9831404159082742"	"1.0765392120548567"	"1.0253368362510595"	"1.0100658315231241"	"1.0419626424662303"	"1.0567706662988536"	"0.9925614569674404"	"1.0430802215033455"	"1.0959284422763662"	"1.0439897916996055"	"1.0636306426860647"	"1.0996715965382333"	"1.0671168629671033"
"72"	"-66"	"1.0955795077619168"	"1.044255173676198"	"1.0046428773683098"	"1.037909190793892"	"1.014385057818881"	"1.0531969484139436"	"1.0208566999779851"	"1.0916620510773287"	"1.0729473416596884"	"1.0079396056873158"	"1.1287801862028548"	"1.0932684960508912"	"1.1005320964800527"	"1.1240876091995782"	"1.076026388288999"	"1.0925383468738483"	"1.0665148085451153"	"1.01240318666246"	"1.1245707282490318"	"1.0115569451352335"	"1.006404432771544"	"1.1135688854751855"	"1.0796454638253055"	"1.123016669608484"	"1.0903417226808783"
"73"	"-65"	"1.051459303038866"	"1.0373995493733994"	"1.0309886033815183"	"1.0065750461393879"	"1.0217259516632697"	"1.0247536715757812"	"1.0322863781022833"	"1.0710965898988434"	"1.0478513689644595"	"1.0280955822304223"	"0.976238453718637"	"1.0638682303843525"	"1.0598516247741765"	"1.049776572742773"	"1.0369368822629867"	"1.014807054792653"	"0.988589331437191"	"1.0092443097356938"	"0.9982355685954031"	"1.0200114054959413"	"1.013998691405703"	"1.0231653923707897"	"1.0304114962837871"	"1.0611112431653644"	"1.0210163245979158"
"74"	"-64"	"0.969368326858596"	"0.9779009891060536"	"0.9996606120281684"	"0.9880310794849487"	"0.9761406222233272"	"0.9803631934993419"	"0.9677117013258844"	"0.9472126051299973"	"0.9849424630999977"	"0.9841390857547555"	"0.9854356620185453"	"0.9588503937919474"	"1.0022497670766584"	"0.9332388777002297"	"0.9751006518342095"	"0.9573197607080077"	"0.9646760107907703"	"0.9828276969019222"	"0.9837767245687307"	"0.9586406275831493"	"0.9606374609573342"	"0.9803830395737854"	"0.9715412143932696"	"0.972176837733864"	"0.9763284338435276"
"75"	"-63"	"0.9389990164939949"	"1.0372814551271627"	"1.0242656067897165"	"1.0531263103256532"	"1.0522216508567102"	"1.0179388725765555"	"1.0368008953427483"	"0.9783920616122237"	"0.9949791107388907"	"1.041988517027483"	"0.9724478648517229"	"0.9678497941619453"	"0.9333022362847546"	"0.9898774777372691"	"0.9928872812812711"	"0.982099430808384"	"0.98527872289767"	"0.9987236129992955"	"0.9932010084691681"	"1.0177548683619033"	"1.0049323103053918"	"0.9194755697363061"	"0.9296269757707206"	"0.9618634071550667"	"0.9873793315216356"
"76"	"-62"	"1.008861431809516"	"1.0034576351882656"	"1.0081364849661891"	"1.0839015633298592"	"1.017661979776406"	"1.0724071660330898"	"1.0306551117868155"	"1.0117614669563217"	"1.0470536820848682"	"1.0115429845869488"	"1.0444682798155773"	"1.0435997197013585"	"1.029955711710292"	"1.0303818765595418"	"1.0397645404134144"	"1.024657739849655"	"1.047497975267861"	"1.0357552300697415"	"1.0159622678532887"	"1.0394420967484326"	"1.0236262986582798"	"1.0385412908466758"	"1.0313311192359504"	"1.0700117283147967"	"1.0488087553336034"
"77"	"-61"	"0.9321049299969743"	"0.9512152962626754"	"0.9675803199975161"	"0.9527271260124671"	"0.9849324396455083"	"0.9542074658744506"	"0.9735040289115678"	"0.971255501745439"	"0.9216819993042716"	"0.9626282871856698"	"0.9307671224348169"	"0.9216045226562368"	"0.8960278002046516"	"0.9481306806833285"	"0.9243976512389511"	"0.9521031440004452"	"0.9192693407118122"	"0.937579395287617"	"0.9478062386023905"	"1.0001941433545452"	"0.9459375387018454"	"0.9317298555926838"	"0.9527028825909182"	"0.8877832712028092"	"0.9150854501521245"
"78"	"-60"	"0.9470459486365291"	"0.9535182174094413"	"0.9537016256209259"	"0.9510193097664118"	"0.9200934974758453"	"0.925618878867454"	"0.9362759980306505"	"0.9166630778627481"	"0.9647822257276595"	"0.9778683711700686"	"0.9786389790983019"	"0.9643297356550683"	"1.017673382151359"	"0.9517432378631424"	"0.9917773966705254"	"0.9694582412206785"	"0.9451743678521144"	"0.9766200647507287"	"0.9518283687692786"	"0.9441196546045891"	"0.9576108603973867"	"0.9676792423808187"	"0.9262659029493148"	"0.9939214138153072"	"0.9648306427532293"
"79"	"-59"	"1.1182859029882781"	"1.0301237454486987"	"1.0469951000720792"	"0.9745627698410502"	"1.005992839979673"	"0.9901592104689814"	"1.016661151882368"	"1.0628997790668342"	"0.9689278471348405"	"1.0329255923859069"	"1.0475936227053226"	"1.0628011786019917"	"1.0238545606574605"	"1.0384130967011351"	"0.9973422969331177"	"1.0383071430438078"	"1.0197608054640075"	"1.0250282082212423"	"1.0522098872653773"	"1.0637077401196229"	"1.0488338942566535"	"1.0735776433259225"	"1.0829042825989146"	"0.9836276667034258"	"1.042632619665055"
"80"	"-58"	"1.068759803262248"	"1.0900396483999035"	"1.0962990774649835"	"1.0990731278169097"	"1.0917072977453741"	"1.0907363233900613"	"1.097627048209132"	"1.1275880024316"	"1.0166131475441693"	"1.0233841124663277"	"1.072360068402222"	"1.1194439891569186"	"1.0942625466658735"	"1.0733136340111857"	"1.0766804822446658"	"1.0767645716588414"	"1.0545820541679847"	"1.0874703479056675"	"1.0750410212091417"	"1.0695158636084814"	"1.0867995691685548"	"1.109760734741819"	"1.0991865841665516"	"1.0126439204654905"	"1.1092492070716835"
"81"	"-57"	"1.086540627619911"	"1.0896945989969073"	"1.0841006790242964"	"1.0472473185506825"	"1.0939030393749483"	"1.0604890236781295"	"1.0760265954426271"	"1.0659803833755153"	"1.04881927536345"	"1.0423859076176611"	"1.0700380880252758"	"1.0752953420375417"	"1.0913781839438172"	"1.0562599144433638"	"1.0426674811740337"	"1.0576305206743066"	"1.0337522357400777"	"0.9988681852647224"	"1.082417326147781"	"1.0996867929871477"	"1.0725897794639612"	"1.075744351679581"	"1.0351982317346449"	"1.0511086234628113"	"1.0636983236947923"
"82"	"-56"	"1.0143072776938644"	"0.9795209400990263"	"0.973908802843311"	"1.0259901773349682"	"0.9864816821721589"	"0.984261243189879"	"0.9822099230148992"	"0.9661703202242383"	"1.0318677604802127"	"1.0489280542854067"	"1.0158387909593174"	"1.0045995108439234"	"1.0057172634218958"	"0.9960422471032297"	"0.9716929478954422"	"0.9505064670785324"	"1.028296408516661"	"1.0417754733928242"	"1.01743961285659"	"0.9613418152510292"	"1.0017917021834362"	"1.0497988696732496"	"1.0418388993886454"	"1.051159896665"	"1.0213484663030261"
"83"	"-55"	"0.9903734461776776"	"0.9988722563079874"	"0.9880214439639486"	"1.0188082122493611"	"1.0025970495038619"	"1.009442837018093"	"0.9992397020136976"	"1.015676467317997"	"1.0361323139762733"	"0.9937313774924296"	"1.0310969504959264"	"0.9714104754211684"	"0.9638984984589551"	"1.0168693122397006"	"1.0027982931518875"	"1.0215587327838231"	"1.0071406884320995"	"0.9574442609202282"	"1.023882084532105"	"0.941511918190988"	"0.9731721062281131"	"0.9866016632190752"	"0.9957515103453412"	"1.0327891729393672"	"1.002494441791099"
"84"	"-54"	"0.9775880568449233"	"0.9724413858335784"	"0.981311410280952"	"0.9047005220396541"	"0.9728095670244472"	"0.9743120617312272"	"0.9809047288290645"	"0.9711438166261538"	"0.9619344476677885"	"0.9548915997534861"	"0.9642117471432678"	"0.966361101766574"	"0.926205791073594"	"0.948164751769073"	"0.9710137050534671"	"0.9708063890661278"	"0.9595216729221524"	"0.9799883245845963"	"0.9743749651243481"	"0.9506401775408971"	"0.9787059924894009"	"0.925067389414205"	"0.9536259530305877"	"0.954875039264474"	"0.9618419314075362"
"85"	"-53"	"0.91810322357989"	"0.9752176032521658"	"0.9593881819582099"	"0.94644041689957"	"0.9556218709706089"	"0.9593555254507239"	"0.9517357234007293"	"0.9922365629929479"	"0.9260918063499052"	"0.9847417521866935"	"0.9567311972448074"	"0.942408617963011"	"0.9254506314943962"	"0.9281386641020201"	"0.9428972487932157"	"0.9475385703551851"	"0.9890484514841261"	"0.9770880305224247"	"0.9627599237470262"	"0.9757853345630602"	"0.9342027963931091"	"0.9350682763046116"	"0.9463416771895486"	"0.901531982557129"	"0.9352097642499286"
"86"	"-52"	"1.0154103186958898"	"1.0057718305335013"	"0.9899403667614785"	"1.048461744400004"	"1.0322859268415143"	"1.0428100259999655"	"1.0405025869747042"	"0.985661092772268"	"1.0243184037374053"	"0.9824107798337051"	"1.00983970737219"	"1.0053182739979998"	"1.0184764563869821"	"1.029541699569221"	"0.9723462613597971"	"0.9943078389739279"	"1.0491846838950907"	"1.0413972235958757"	"1.0106677028861548"	"1.0187060596475497"	"1.029777061227094"	"1.006510110021369"	"1.0124916201957557"	"1.0207165717405324"	"1.0324275666723532"
"87"	"-51"	"1.07860587446339"	"1.1067635300033922"	"1.1083260135174613"	"1.1296019078126254"	"1.094097635057731"	"1.1216975449777795"	"1.0837243953556173"	"1.0725246393748347"	"1.08423932795729"	"1.1241898644974129"	"1.0725563702322063"	"1.1092053005441418"	"1.1137531952572246"	"1.090860607863179"	"1.0957363572872307"	"1.0953040874239934"	"1.0515296730163608"	"1.0927421615820414"	"1.064452792780119"	"1.0959446434305928"	"1.0988727887814826"	"1.0875137237058952"	"1.0728612574038165"	"1.0963115637247338"	"1.1121042583449652"
"88"	"-50"	"0.944121957676728"	"0.9160990463096925"	"0.9411782005082427"	"0.909380317950142"	"0.9071428923598089"	"0.9294999682004141"	"0.9086072693200736"	"0.9223926576774728"	"0.9179859201268592"	"0.9240121230814393"	"0.9419462660303235"	"0.9376078929431624"	"0.9401329166528914"	"0.9039867177478372"	"0.9114345628994095"	"0.895317716376028"	"0.9105585662524996"	"0.9605172413894161"	"0.8938380699339427"	"0.9288158483078448"	"0.9728678820607574"	"0.9456991678675878"	"0.9446471189294106"	"0.9430455474174707"	"0.929274534920617"
"89"	"-49"	"0.966641132940778"	"0.9293729646297385"	"0.9307399344698781"	"0.8940806340853289"	"0.9652676042016664"	"0.9351348624947456"	"0.962740664499764"	"0.9557065247596271"	"0.9450315657026862"	"0.9527261787216929"	"0.9877943532008462"	"0.9150582781236062"	"0.9317813237158099"	"0.9363672946627727"	"0.9659034879574059"	"0.9445612124630612"	"0.9667744580432434"	"0.9740988607490744"	"0.9745347141060583"	"0.9142407691121682"	"0.9084462798307292"	"0.9513193103131015"	"0.9487621127921612"	"0.9652063544583409"	"0.951227215978913"
